Data;Pivô;Causa;Tipo;Horas
"2026-04-14";"103";"Adubação  / Operacional";"Operacional";"12.7"
"2026-04-14";"29";"Pulverização / Operacional";"Operacional";"23.9833"
"2026-04-14";"117";"Falha de Alinhamento / Operacional";"Operacional";"1.0667"
"2026-04-14";"118";"Pulverização / Operacional";"Operacional";"2.4833"
"2026-04-14";"40";"Pulverização / Operacional";"Operacional";"2.4833"
"2026-04-14";"44";"Plantio / Operacional";"Operacional";"2.4833"
"2026-04-14";"63";"Falha de Alinhamento / Operacional";"Operacional";"2.1667"
"2026-04-14";"129";"Falha de Alinhamento / Operacional";"Operacional";"2.4833"
"2026-04-14";"107";"Bomba / Elétrico";"Elétrico";"2.2"
"2026-04-14";"30";"Disjuntor / Elétrico";"Elétrico";"2.4833"
"2026-04-15";"118";"Pulverização / Operacional";"Operacional";"21.5"
"2026-04-15";"129";"Falha de Alinhamento / Operacional";"Operacional";"0.25"
"2026-04-15";"65";"Falha de Alinhamento / Operacional";"Operacional";"2.15"
"2026-04-15";"122";"Falha de Alinhamento / Operacional";"Operacional";"7.5833"
"2026-04-15";"3";"Pulverização / Operacional";"Operacional";"1.3333"
"2026-04-15";"127";"Plantio / Operacional";"Operacional";"2.9833"
"2026-04-15";"22";"Adubação  / Operacional";"Operacional";"2.4833"
"2026-04-16";"127";"Plantio / Operacional";"Operacional";"23.9833"
"2026-04-16";"118";"Falha de Alinhamento / Operacional";"Operacional";"0.3833"
"2026-04-16";"22";"Adubação  / Operacional";"Operacional";"2.2333"
"2026-04-16";"118";"Falha de Alinhamento / Operacional";"Operacional";"0.1667"
"2026-04-16";"24";"Adubação  / Operacional";"Operacional";"5.3667"
"2026-04-16";"36";"Redutor / Mecânico";"Mecânico";"5.2333"
"2026-04-16";"2";"Adubação  / Operacional";"Operacional";"2.4833"
"2026-04-16";"35";"Demanda de Energia / Operacional";"Operacional";"1.0167"
"2026-04-16";"36";"Demanda de Energia / Operacional";"Operacional";"1.0167"
"2026-04-17";"53";"Painel do Pivô / Elétrico";"Elétrico";"23.9833"
"2026-04-17";"2";"Adubação  / Operacional";"Operacional";"4.35"
"2026-04-17";"44";"Pneu / Mecânico";"Mecânico";"6.85"
"2026-04-17";"115";"Falha de Alinhamento / Operacional";"Operacional";"5.95"
"2026-04-17";"73";"Falha de Alinhamento / Operacional";"Operacional";"8.7833"
"2026-04-17";"19";"Adubação  / Operacional";"Operacional";"2.4833"
"2026-04-17";"57";"Adubação  / Operacional";"Operacional";"2.4833"
"2026-04-17";"59";"Adubação  / Operacional";"Operacional";"2.4833"
"2026-04-21";"44";"Falha de Alinhamento / Operacional";"Operacional";"1.6167"
"2026-04-21";"4";"Micro  / Elétrico";"Elétrico";"8.2"
"2026-04-21";"48";"Falha de Alinhamento / Operacional";"Operacional";"2.6333"
"2026-04-21";"120";"Falha de Alinhamento / Operacional";"Operacional";"2.4833"
"2026-04-21";"118";"Falha de Alinhamento / Operacional";"Operacional";"2.4833"
"2026-04-21";"122";"Falha de Alinhamento / Operacional";"Operacional";"2.4833"
"2026-04-22";"120";"Falha de Alinhamento / Operacional";"Operacional";"1.5833"
"2026-04-22";"128";"Falha de Alinhamento / Operacional";"Operacional";"1.6"
"2026-04-22";"41";"Falha de Alinhamento / Operacional";"Operacional";"0.2833"
"2026-04-22";"37";"Falha de Alinhamento / Operacional";"Operacional";"3.3167"
"2026-04-23";"24";"Falha de Alinhamento / Operacional";"Operacional";"8.5"
"2026-04-23";"5";"Rede Coelba / Elétrico";"Elétrico";"5.1667"
"2026-04-23";"11";"Rede Coelba / Elétrico";"Elétrico";"5.1667"
"2026-04-23";"12";"Rede Coelba / Elétrico";"Elétrico";"5.1667"
"2026-04-23";"25";"Rede Coelba / Elétrico";"Elétrico";"5.1667"
"2026-04-23";"27";"Rede Coelba / Elétrico";"Elétrico";"5.1667"
"2026-04-23";"44";"Rede Coelba / Elétrico";"Elétrico";"5.1667"
"2026-04-23";"122";"Rede Coelba / Elétrico";"Elétrico";"5.1667"
"2026-04-23";"123";"Rede Coelba / Elétrico";"Elétrico";"5.1667"
"2026-04-23";"131";"Rede Coelba / Elétrico";"Elétrico";"5.1667"
"2026-04-23";"106";"Adubação  / Operacional";"Operacional";"2.4833"
"2026-04-23";"113";"Adubação  / Operacional";"Operacional";"2.05"
"2026-04-23";"2";"Adubação  / Operacional";"Operacional";"2.4833"
"2026-04-23";"44";"Falha de Alinhamento / Operacional";"Operacional";"0.6167"
"2026-04-24";"2";"Adubação  / Operacional";"Operacional";"0.6333"
"2026-04-24";"106";"Adubação  / Operacional";"Operacional";"0.3333"
"2026-04-24";"44";"Tubulação / Mecânico";"Mecânico";"4.75"
"2026-04-24";"44";"Falha de Alinhamento / Operacional";"Operacional";"1.1167"
"2026-04-24";"44";"Falha de Alinhamento / Operacional";"Operacional";"0.35"
"2026-04-24";"48";"Falha de Alinhamento / Operacional";"Operacional";"0.5833"
"2026-04-24";"103";"Adubação  / Operacional";"Operacional";"2.4833"
"2026-04-27";"3";"Falha de Alinhamento / Operacional";"Operacional";"6.6833"
"2026-04-27";"124";"Falha de Alinhamento / Operacional";"Operacional";"4.3833"
"2026-04-27";"8";"Falha de Alinhamento / Operacional";"Operacional";"4.1167"
"2026-04-27";"41";"Adubação  / Operacional";"Operacional";"2.4833"
"2026-04-27";"40";"Trator Quebrado / Operacional";"Operacional";"2.4833"
"2026-04-27";"120";"Falha de Alinhamento / Operacional";"Operacional";"2.4833"
"2026-04-27";"112";"Adubação  / Operacional";"Operacional";"2.9833"
"2026-04-28";"120";"Falha de Alinhamento / Operacional";"Operacional";"12.0167"
"2026-04-28";"44";"Redutor / Mecânico";"Mecânico";"16.3167"
"2026-04-28";"122";"Falta de Água / Operacional";"Operacional";"0.9667"
"2026-04-28";"114";"Falta de Água / Operacional";"Operacional";"0.9667"
"2026-04-28";"121";"Falta de Água / Operacional";"Operacional";"0.9667"
"2026-04-28";"112";"Falta de Água / Operacional";"Operacional";"14.9"
"2026-04-28";"113";"Falta de Água / Operacional";"Operacional";"0.9667"
"2026-04-28";"123";"Falta de Água / Operacional";"Operacional";"0.9667"
"2026-04-28";"114";"Falha de Alinhamento / Operacional";"Operacional";"2.1833"
"2026-04-28";"56";"Pneu / Mecânico";"Mecânico";"8.55"
"2026-04-28";"3";"Redutor / Mecânico";"Mecânico";"10.1333"
"2026-04-28";"113";"Chave Elo Fusível / Elétrico";"Elétrico";"1.25"
"2026-04-28";"114";"Chave Elo Fusível / Elétrico";"Elétrico";"1.25"
"2026-04-28";"121";"Chave Elo Fusível / Elétrico";"Elétrico";"2.0667"
"2026-04-28";"122";"Chave Elo Fusível / Elétrico";"Elétrico";"1.2667"
"2026-04-28";"123";"Falta de Água / Operacional";"Operacional";"3.5333"
"2026-04-28";"122";"Falha de Alinhamento / Operacional";"Operacional";"1.15"
"2026-04-28";"56";"Falha de Alinhamento / Operacional";"Operacional";"12.1167"
"2026-04-28";"3";"Falha de Alinhamento / Operacional";"Operacional";"2.7167"
"2026-04-28";"122";"Falta de Água / Operacional";"Operacional";"8.6"
"2026-04-28";"128";"Colheita Tabaco / Operacional";"Operacional";"2.4833"
"2026-04-28";"13";"Demanda de Energia / Operacional";"Operacional";"0.3667"
"2026-04-28";"47";"Demanda de Energia / Operacional";"Operacional";"0.2833"
"2026-04-29";"56";"Falha de Alinhamento / Operacional";"Operacional";"1.15"
"2026-04-29";"124";"Colheita Tabaco / Operacional";"Operacional";"9.3667"
"2026-04-29";"123";"Demanda de Energia / Operacional";"Operacional";"2.0833"
"2026-04-29";"122";"Demanda de Energia / Operacional";"Operacional";"1.9167"
"2026-04-29";"13";"Demanda de Energia / Operacional";"Operacional";"3.75"
"2026-04-29";"47";"Demanda de Energia / Operacional";"Operacional";"8.3"
"2026-04-29";"56";"Falha de Alinhamento / Operacional";"Operacional";"11.65"
"2026-04-29";"117";"Falha de Alinhamento / Operacional";"Operacional";"3.35"
