farm,sheet,row,motivo,raw
Karitel,PIVÔ 37,550,"sem horimetro inicial/final valido","37.A+B data=45028 h1= h2="
Karitel,PIVÔ 37,551,"sem horimetro inicial/final valido","37.A+B data=45030 h1= h2="
Karitel,PIVÔ 37,552,"sem horimetro inicial/final valido","37.A+B data=45033 h1= h2="
Karitel,PIVÔ 37,553,"sem horimetro inicial/final valido","37.A+B data=45035 h1= h2="
Karitel,PIVÔ 37,554,"sem horimetro inicial/final valido","37.A+B data=45043 h1= h2="
Karitel,PIVÔ 37,555,"sem horimetro inicial/final valido","37.A+B data=45045 h1= h2="
Karitel,PIVÔ 37,556,"sem horimetro inicial/final valido","37.A+B data=45049 h1= h2="
Karitel,PIVÔ 37,557,"sem horimetro inicial/final valido","37.A+B data=45053 h1= h2="
Karitel,PIVÔ 37,558,"sem horimetro inicial/final valido","37.A+B data=45056 h1= h2="
Karitel,PIVÔ 37,559,"sem horimetro inicial/final valido","37.A+B data=45058 h1= h2="
Karitel,PIVÔ 37,560,"sem horimetro inicial/final valido","37.A+B data=45059 h1= h2="
Karitel,PIVÔ 37,561,"sem horimetro inicial/final valido","37.A+B data=45061 h1= h2="
Karitel,PIVÔ 37,562,"sem horimetro inicial/final valido","37.A+B data=45063 h1= h2="
Karitel,PIVÔ 37,563,"sem horimetro inicial/final valido","37.A+B data=45065 h1= h2="
Karitel,PIVÔ 37,564,"sem horimetro inicial/final valido","37.A+B data=45067 h1= h2="
Karitel,PIVÔ 37,565,"sem horimetro inicial/final valido","37.A data=45070 h1= h2="
Karitel,PIVÔ 37,566,"sem horimetro inicial/final valido","37.B data=45071 h1= h2="
Karitel,PIVÔ 37,567,"sem horimetro inicial/final valido","37.A data=45071 h1= h2="
Karitel,PIVÔ 37,568,"sem horimetro inicial/final valido","37.A+B data=45073 h1= h2="
Karitel,PIVÔ 37,569,"sem horimetro inicial/final valido","37.A+B data=45075 h1= h2="
Karitel,PIVÔ 37,570,"sem horimetro inicial/final valido","37.A+B data=45077 h1= h2="
Karitel,PIVÔ 37,571,"sem horimetro inicial/final valido","37.A+B data=45081 h1= h2="
Karitel,PIVÔ 37,572,"sem horimetro inicial/final valido","37.A+B data=45083 h1= h2="
Karitel,PIVÔ 37,573,"sem horimetro inicial/final valido","37.A+B data=45085 h1= h2="
Karitel,PIVÔ 37,574,"sem horimetro inicial/final valido","37.A+B data=45088 h1= h2="
Karitel,PIVÔ 37,575,"sem horimetro inicial/final valido","37.A+B data=45091 h1= h2="
Karitel,PIVÔ 37,576,"sem horimetro inicial/final valido","37.A+B data=45094 h1= h2="
Karitel,PIVÔ 37,577,"sem horimetro inicial/final valido","37.A+B data=45096 h1= h2="
Karitel,PIVÔ 37,578,"sem horimetro inicial/final valido","37.A+B data=45098 h1= h2="
Karitel,PIVÔ 37,579,"sem horimetro inicial/final valido","37.A+B data=45102 h1= h2="
Karitel,PIVÔ 37,580,"sem horimetro inicial/final valido","37.A+B data=45105 h1= h2="
Karitel,PIVÔ 37,581,"sem horimetro inicial/final valido","37.A+B data=45108 h1= h2="
Karitel,PIVÔ 37,582,"sem horimetro inicial/final valido","37.A+B data=45112 h1= h2="
Karitel,PIVÔ 37,583,"sem horimetro inicial/final valido","37.A+B data=45122 h1= h2="
Karitel,PIVÔ 37,584,"sem horimetro inicial/final valido","37.A+B data=45127 h1= h2="
Karitel,PIVÔ 37,585,"sem horimetro inicial/final valido","37.A+B data=45132 h1= h2="
Karitel,PIVÔ 37,586,"sem horimetro inicial/final valido","37.A+B data=45138 h1= h2="
Karitel,PIVÔ 37,587,"sem horimetro inicial/final valido","37.A+B data=45144 h1= h2="
Karitel,PIVÔ 37,589,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,590,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,591,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,592,"sem data de inicio","37.A+B"
Karitel,PIVÔ 37,621,"sem data de inicio","37.A"
Karitel,PIVÔ 37,622,"sem data de inicio","37.A"
Karitel,PIVÔ 37,679,"sem data de inicio","37.A"
Karitel,PIVÔ 37,680,"sem data de inicio","37.A"
Karitel,PIVÔ 37,681,"sem data de inicio","37.A"
Karitel,PIVÔ 38,107,"sem horimetro inicial/final valido","38.B data=43820 h1=378 h2="
Karitel,PIVÔ 38,195,"sem horimetro inicial/final valido","38.A+B data=44110 h1= h2="
Karitel,PIVÔ 38,217,"sem horimetro inicial/final valido","38.A+B data=44185 h1= h2="
Karitel,PIVÔ 38,218,"sem horimetro inicial/final valido","38.A+B data=44193 h1= h2="
Karitel,PIVÔ 38,219,"sem horimetro inicial/final valido","38.A+B data=44195 h1= h2="
Karitel,PIVÔ 38,279,"sem data de inicio","38.A+B"
Karitel,PIVÔ 38,280,"sem data de inicio","38.A+B"
Karitel,PIVÔ 38,281,"sem data de inicio","38.A+B"
Karitel,PIVÔ 38,282,"sem data de inicio","38.A+B"
Karitel,PIVÔ 38,306,"sem data de inicio","38.A+B"
Karitel,PIVÔ 38,376,"sem data de inicio","38.A+B"
Karitel,PIVÔ 38,377,"sem data de inicio","38.A+B"
Karitel,PIVÔ 38,415,"sem data de inicio","38.A+B"
Karitel,PIVÔ 38,499,"sem data de inicio","38.A+B+C+D"
Karitel,PIVÔ 38,500,"sem data de inicio","38.A+B+C+D"
Karitel,PIVÔ 38,501,"sem data de inicio","38.A+B+C+D"
Karitel,PIVÔ 38,502,"sem data de inicio","38.A+B+C+D"
Karitel,PIVÔ 38,503,"sem data de inicio","38.A+B+C+D"
Karitel,PIVÔ 38,504,"sem data de inicio","38.A+B+C+D"
Karitel,PIVÔ 38,526,"sem data de inicio","38.A+B"
Karitel,PIVÔ 38,527,"sem data de inicio","38.A+B"
Karitel,PIVÔ 38,528,"sem data de inicio","38.A+B"
Karitel,PIVÔ 38,529,"sem data de inicio","38.A+B"
Karitel,PIVÔ 38,530,"sem data de inicio","38.A+B"
Karitel,PIVÔ 38,587,"sem data de inicio","38.A"
Karitel,PIVÔ 38,588,"sem data de inicio","38.A"
Karitel,PIVÔ 38,589,"sem data de inicio","38.A"
Karitel,PIVÔ 38,590,"sem data de inicio","38.A"
Karitel,PIVÔ 38,591,"sem data de inicio","38.A"
Karitel,PIVÔ 38,653,"sem data de inicio","38.A+B+C+D"
Karitel,PIVÔ 38,654,"sem data de inicio","38.A+B+C+D"
Karitel,PIVÔ 38,655,"sem data de inicio","38.A+B+C+D"
Karitel,PIVÔ 39,210,"sem horimetro inicial/final valido","39.A+B data=44551 h1= h2="
Karitel,PIVÔ 39,211,"sem horimetro inicial/final valido","39.A+B data=44557 h1= h2="
Karitel,PIVÔ 39,212,"sem horimetro inicial/final valido","39.A+B data=44559 h1= h2="
Karitel,PIVÔ 39,213,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,214,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,215,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,216,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,217,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,218,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,219,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,220,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,221,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,274,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,309,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,376,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,423,"data de inicio nao parseavel como serial Excel plausivel","39.A data=28/05/2023"
Karitel,PIVÔ 39,424,"data de inicio nao parseavel como serial Excel plausivel","39.A data=29/05/2023"
Karitel,PIVÔ 39,427,"sem data de inicio","39.A"
Karitel,PIVÔ 39,428,"sem data de inicio","39.A"
Karitel,PIVÔ 39,534,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,535,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,536,"sem data de inicio","39.A+B"
Karitel,PIVÔ 39,584,"sem data de inicio","39.A"
Karitel,PIVÔ 39,585,"sem data de inicio","39.A"
Karitel,PIVÔ 39,586,"sem data de inicio","39.A"
Karitel,PIVÔ 39,587,"sem data de inicio","39.A"
Karitel,PIVÔ 39,588,"sem data de inicio","39.A"
Karitel,PIVÔ 39,589,"sem data de inicio","39.A"
Karitel,PIVÔ 39,590,"sem data de inicio","39.A"
Karitel,PIVÔ 39,591,"sem data de inicio","39.A"
Karitel,PIVÔ 39,592,"sem data de inicio","39.A"
Karitel,PIVÔ 39,593,"sem data de inicio","39.A"
Karitel,PIVÔ 40,210,"sem horimetro inicial/final valido","40.A+B data=44192 h1= h2="
Karitel,PIVÔ 40,211,"sem horimetro inicial/final valido","40.A+B data=44194 h1= h2="
Karitel,PIVÔ 40,213,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,234,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,235,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,236,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,237,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,238,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,239,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,240,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,241,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,242,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,243,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,244,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,245,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,246,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,247,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,248,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,249,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,250,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,251,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,252,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,296,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,297,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,324,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,325,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,393,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,394,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,395,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,396,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,397,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,398,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,399,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,400,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,448,"data de inicio nao parseavel como serial Excel plausivel","40.A data=28/05/2023"
Karitel,PIVÔ 40,449,"data de inicio nao parseavel como serial Excel plausivel","40.A data=29/05/2023"
Karitel,PIVÔ 40,452,"sem data de inicio","40.A"
Karitel,PIVÔ 40,453,"sem data de inicio","40.A"
Karitel,PIVÔ 40,454,"sem data de inicio","40.A"
Karitel,PIVÔ 40,455,"sem data de inicio","40.A"
Karitel,PIVÔ 40,552,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,553,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,554,"sem data de inicio","40.A+B"
Karitel,PIVÔ 40,562,"sem horimetro inicial/final valido","40.A data=45655 h1=829.8 h2="
Karitel,PIVÔ 40,599,"sem data de inicio","40.A"
Karitel,PIVÔ 40,600,"sem data de inicio","40.A"
Karitel,PIVÔ 40,601,"sem data de inicio","40.A"
Karitel,PIVÔ 40,602,"sem data de inicio","40.A"
Karitel,PIVÔ 40,603,"sem data de inicio","40.A"
Karitel,PIVÔ 40,604,"sem data de inicio","40.A"
Karitel,PIVÔ 40,605,"sem data de inicio","40.A"
Karitel,PIVÔ 40,606,"sem data de inicio","40.A"
Karitel,PIVÔ 40,607,"sem data de inicio","40.A"
Karitel,PIVÔ 40,608,"sem data de inicio","40.A"
Karitel,PIVÔ 40,609,"sem data de inicio","40.A"
Karitel,PIVÔ 41,138,"sem data de inicio","41.A+B"
Karitel,PIVÔ 41,270,"sem data de inicio","41"
Karitel,PIVÔ 41,271,"sem data de inicio","41"
Karitel,PIVÔ 41,272,"sem data de inicio","41"
Karitel,PIVÔ 41,307,"sem data de inicio","43"
Karitel,PIVÔ 41,373,"sem data de inicio","41"
Karitel,PIVÔ 41,389,"sem data de inicio","46"
Karitel,PIVÔ 41,390,"sem data de inicio","47"
Karitel,PIVÔ 41,430,"data de inicio nao parseavel como serial Excel plausivel","41 data=26/05/2023"
Karitel,PIVÔ 41,431,"data de inicio nao parseavel como serial Excel plausivel","41 data=27/05/2023"
Karitel,PIVÔ 41,436,"sem data de inicio","41"
Karitel,PIVÔ 41,437,"sem data de inicio","41"
Karitel,PIVÔ 41,502,"data de inicio nao parseavel como serial Excel plausivel","41.A+B data=100"
Karitel,PIVÔ 41,533,"sem data de inicio","41.A+B"
Karitel,PIVÔ 41,534,"sem data de inicio","41.A+B"
Karitel,PIVÔ 41,535,"sem data de inicio","41.A+B"
Karitel,PIVÔ 41,536,"sem data de inicio","41.A+B"
Karitel,PIVÔ 41,586,"sem data de inicio","41.A"
Karitel,PIVÔ 41,587,"sem data de inicio","41.A"
Karitel,PIVÔ 41,588,"sem data de inicio","41.A"
Karitel,PIVÔ 41,589,"sem data de inicio","41.A"
Karitel,PIVÔ 42,57,"data de inicio nao parseavel como serial Excel plausivel","42.A+B+C+D data=21/08/219"
Karitel,PIVÔ 42,225,"sem horimetro inicial/final valido","42.A+B data=44191 h1= h2="
Karitel,PIVÔ 42,226,"sem horimetro inicial/final valido","42.A+B data=44193 h1= h2="
Karitel,PIVÔ 42,227,"sem horimetro inicial/final valido","42.A+B data=44195 h1= h2="
Karitel,PIVÔ 42,233,"sem data de inicio","42.A+B"
Karitel,PIVÔ 42,261,"data de inicio nao parseavel como serial Excel plausivel","42.A+B data=22"
Karitel,PIVÔ 42,281,"sem data de inicio","42.A+B"
Karitel,PIVÔ 42,316,"sem data de inicio","42.A+B"
Karitel,PIVÔ 42,317,"sem data de inicio","42.A+B"
Karitel,PIVÔ 42,318,"sem data de inicio","42.A+B"
Karitel,PIVÔ 42,319,"sem data de inicio","42.A+B"
Karitel,PIVÔ 42,393,"sem data de inicio","42.A+B"
Karitel,PIVÔ 42,435,"sem data de inicio","42.A+B"
Karitel,PIVÔ 42,436,"sem data de inicio","42.A+B"
Karitel,PIVÔ 42,516,"sem data de inicio","42.A+B+C+D"
Karitel,PIVÔ 42,517,"sem data de inicio","42.A+B+C+D"
Karitel,PIVÔ 42,544,"sem data de inicio","42.A"
Karitel,PIVÔ 42,545,"sem data de inicio","42.A"
Karitel,PIVÔ 42,546,"sem data de inicio","42.A"
Karitel,PIVÔ 42,547,"sem data de inicio","42.A"
Karitel,PIVÔ 42,603,"sem data de inicio","42.A"
Karitel,PIVÔ 42,604,"sem data de inicio","42.A"
Karitel,PIVÔ 42,605,"sem data de inicio","42.A"
Karitel,PIVÔ 42,606,"sem data de inicio","42.A"
Karitel,PIVÔ 42,676,"sem data de inicio","42.A+B+C+D"
Karitel,PIVÔ 42,677,"sem data de inicio","42.A+B+C+D"
Karitel,PIVÔ 42,678,"sem data de inicio","42.A+B+C+D"
Karitel,PIVÔ 42,679,"sem data de inicio","42.A+B+C+D"
Karitel,PIVÔ 42,680,"sem data de inicio","42.A+B+C+D"
Karitel,PIVÔ 42,681,"sem data de inicio","42.A+B+C+D"
Karitel,PIVÔ 43,142,"sem data de inicio","43.A+B"
